m_id,m_title,m_year,m_maturity,m_runtime,m_genre,m_synopsis,m_lead_cast,m_genres,m_mood,m_audio,m_subtitles,m_cast
81002746,Mortal Engines,2018.0,U/A 13+ ,2h 8m,Sci-Fi,"In a post-apocalyptic new world, a young woman and her rebel friends seek to stop the giant mobile city of London from devouring everything in its path.","Hera Hilmar,Robert Sheehan,Hugo Weaving","['Sci-Fi Movies', 'Movies Based on Books', 'Action & Adventure Movies', 'US Movies']",[],"['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Hera Hilmar', 'Robert Sheehan', 'Hugo Weaving', 'Jihae', 'Ronan Raftery', 'Leila George', 'Patrick Malahide', 'Stephen Lang', 'Colin Salmon', 'Mark Mitchinson']"
70208107,47 Ronin,2013.0,U/A 16+ ,1h 58m,Action,This action-adventure follows the exploits of 47 samurai warriors who plot to exact revenge on a court official responsible for their master's death.,"Keanu Reeves,Hiroyuki Sanada,Ko Shibasaki","['Action & Adventure Movies', 'US Movies']",['Exciting'],"['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Keanu Reeves', 'Hiroyuki Sanada', 'Ko Shibasaki', 'Tadanobu Asano', 'Min Tanaka', 'Jin Akanishi', 'Masayoshi Haneda', 'Hiroshi Sogabe', 'Shu Nakajima', 'Cary-Hiroyuki Tagawa', 'Rinko Kikuchi']"
81404810,Bird Box Barcelona,2023.0,A ,1h 51m,Thriller,"As a mysterious force decimates humanity, a sinister new threat grows in this Barcelona-set film that expands the story of the blockbuster ""Bird Box.""","Mario Casas,Georgina Campbell,Diego Calva Hernández","['Sci-Fi Movies', 'Dramas', 'Thriller Movies', 'Movies Based on Books', 'US Movies']","['Ominous,', 'Suspenseful']","['English - Audio Description,', 'English,', 'Spanish (Spain) - Audio Description,', 'Spanish (Spain) [Original],', 'Hindi']","['English,', 'English,', 'Spanish (Spain)']","['Mario Casas', 'Georgina Campbell', 'Diego Calva Hernández', 'Naila Schuberth', 'Alejandra Howard', 'Patrick Criado', 'Celia Freijeiro', 'Lola Dueñas', 'Gonzalo de Castro', 'Michelle Jenner', 'Leonardo Sbaraglia']"
80206300,Annihilation,2018.0,U/A 16+ ,1h 55m,Sci-Fi,"When her husband vanishes during a secret mission, biologist Lena joins an expedition into a mysterious region sealed off by the US government.","Natalie Portman,Jennifer Jason Leigh,Gina Rodriguez","['Sci-Fi Movies', 'Horror Movies', 'Movies Based on Books', 'US Movies']","['Mind-Bending,', 'Chilling,', 'Psychological']","['English - Audio Description,', 'English [Original]']","['English,', 'Hindi']","['Natalie Portman', 'Jennifer Jason Leigh', 'Gina Rodriguez', 'Tessa Thompson', 'Tuva Novotny', 'Oscar Isaac']"
70217908,Battleship,2012.0,U/A 13+ ,2h 11m,Action,The classic Battleship board game moves to the screen in this at-sea adventure about defending planet Earth from a mysterious enemy fleet.,"Taylor Kitsch,Alexander Skarsgård,Rihanna","['Sci-Fi Movies', 'Action & Adventure Movies', 'US Movies']",['Exciting'],"['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Taylor Kitsch', 'Alexander Skarsgård', 'Rihanna', 'Brooklyn Decker', 'Tadanobu Asano', 'Hamish Linklater', 'Liam Neeson', 'Peter MacNicol', 'John Tui', 'Jesse Plemons', 'Jerry Ferrara']"
81288179,Paradise,2023.0,A ,1h 58m,Sci-Fi,A man sees the dark side of the time-manipulating biotech company he works for when a crushing debt forces his wife to give up 40 years of her own life.,"Kostja Ullmann,Corinna Kirchhoff,Marlene Tanczik","['Sci-Fi Movies', 'Thriller Movies']",['Suspenseful'],"['German - Audio Description,', 'German [Original],', 'English,', 'Hindi,', 'Tamil']","['German,', 'English,', 'English']","['Kostja Ullmann', 'Corinna Kirchhoff', 'Marlene Tanczik', 'Iris Berben', 'Lisa-Marie Koroll', 'Lorna Ishema', 'Numan Acar', 'Alina Levshin', 'Tom Böttcher', 'Gizem Emre', 'Lisa Loven Kongsli']"
80987626,Monster Hunter,2020.0,A ,1h 43m,Action,"A sandstorm transports Captain Artemis and her unit to a hostile new world, where they discover enormous monsters that are immune to their firepower.","Milla Jovovich,Tony Jaa,Ron Perlman","['Action & Adventure Movies', 'US Movies']","['Imaginative,', 'Exciting']","['English - Audio Description,', 'English [Original],', 'Hindi,', 'Tamil,', 'Telugu']","['English,', 'Hindi']","['Milla Jovovich', 'Tony Jaa', 'Ron Perlman', 'T.I.', 'Diego Boneta', 'Meagan Good', 'Josh Helman', 'Jin Auyeung', 'Hirona Yamazaki', 'Jannik Schümann']"
80207371,Close,2019.0,U/A 16+ ,1h 34m,Action,"When attackers target the heiress she's protecting, battle-hardened bodyguard Sam scrambles to save her client -- and teach her how to fight back.","Noomi Rapace,Sophie Nélisse,Indira Varma",['Action & Adventure Movies'],['Exciting'],"['English - Audio Description,', 'English [Original]']",['English'],"['Noomi Rapace', 'Sophie Nélisse', 'Indira Varma', 'George Georgiou', 'Christopher Sciueref', 'Eoin Macken']"
80223052,Polar,2019.0,A ,1h 58m,Action,"An assassin on the verge of retirement must put the good life on hold when his greedy boss sends a squad of young, ruthless killers to take him out.","Mads Mikkelsen,Vanessa Hudgens,Katheryn Winnick","['Crime Movies', 'Action & Adventure Movies']",['Violent'],"['English - Audio Description,', 'English [Original]']","['English,', 'Hindi']","['Mads Mikkelsen', 'Vanessa Hudgens', 'Katheryn Winnick', 'Matt Lucas', 'Fei Ren', 'Ruby O. Fee', 'Robert Maillet', 'Anthony Grant', 'Josh Cruddas', 'Ayisha Issa']"
70131314,Inception,2010.0,U/A 16+ ,2h 28m,Thriller,A troubled thief who extracts secrets from people's dreams takes one last job: leading a dangerous mission to plant an idea in a target's subconscious.,"Leonardo DiCaprio,Joseph Gordon-Levitt,Elliot Page","['Sci-Fi Movies', 'Action & Adventure Movies', 'Spy Movies', 'US Movies']",['Mind-Bending'],"['English - Audio Description,', 'English [Original],', 'Hindi']",['English'],"['Leonardo DiCaprio', 'Joseph Gordon-Levitt', 'Elliot Page', 'Tom Hardy', 'Ken Watanabe', 'Dileep Rao', 'Cillian Murphy', 'Tom Berenger', 'Marion Cotillard', 'Pete Postlethwaite', 'Michael Caine', 'Lukas Haas']"
70305903,Interstellar,2014.0,U/A 13+ ,2h 49m,Sci-Fi,"With humanity teetering on the brink of extinction, a group of astronauts travels through a wormhole in search of another inhabitable planet.","Matthew McConaughey,Anne Hathaway,Jessica Chastain","['Sci-Fi Movies', 'Dramas', 'Action & Adventure Movies', 'US Movies']","['Mind-Bending,', 'Cerebral']",['English [Original]'],"['English,', 'Hindi']","['Matthew McConaughey', 'Anne Hathaway', 'Jessica Chastain', 'Michael Caine', 'Ellen Burstyn', 'John Lithgow', 'Casey Affleck', 'Wes Bentley', 'Bill Irwin', 'Mackenzie Foy', 'Topher Grace', 'David Gyasi']"
20557937,The Matrix,1999.0,U/A 16+ ,2h 16m,Sci-Fi,What is The Matrix? That question leads computer hacker Neo down a rabbit hole — and to the mind-blowing truth about the world as he knows it.,"Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss","['Sci-Fi Movies', 'Martial Arts Movies', 'Action & Adventure Movies', 'US Movies']",['Mind-Bending'],"['English - Audio Description,', 'English [Original],', 'Hindi']",['English'],"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving', 'Gloria Foster', 'Joe Pantoliano', 'Marcus Chong', 'Julian Arahanga', 'Matt Doran', 'Belinda McClory']"
81500601,The Batman,2022.0,U/A 13+ ,2h 56m,Action,"The Batman's hunt for a killer leads him into Gotham City's grimy underworld, which may be more entwined with its ruling elite than he'd ever imagined.","Robert Pattinson,Zoë Kravitz,Jeffrey Wright","['Action & Adventure Movies', 'US Movies']","['Gritty,', 'Dark']","['English [Original],', 'Hindi']",['English'],"['Robert Pattinson', 'Zoë Kravitz', 'Jeffrey Wright', 'Colin Farrell', 'Paul Dano', 'John Turturro', 'Andy Serkis', 'Peter Sarsgaard', 'Barry Keoghan']"
70021642,Batman Begins,2005.0,U/A 13+ ,2h 19m,Action,"As a toxic threat endangers a corrupt city, Bruce Wayne finds himself at odds with a league of assassins and forced to battle more than his own demons.","Christian Bale,Michael Caine,Liam Neeson","['Action & Adventure Movies', 'US Movies']","['Dark,', 'Exciting']","['English - Audio Description,', 'English [Original],', 'Hindi']",['English'],"['Christian Bale', 'Michael Caine', 'Liam Neeson', 'Ken Watanabe', 'Katie Holmes', 'Gary Oldman', 'Cillian Murphy', 'Tom Wilkinson', 'Rutger Hauer', 'Morgan Freeman', 'Mark Boone Junior', 'Linus Roache']"
80117456,Passengers,2016.0,U/A 13+ ,1h 56m,Sci-Fi,"After waking from his hibernation decades ahead of schedule, a lonely guy on an interplanetary journey faces an ethical dilemma over another passenger.","Jennifer Lawrence,Chris Pratt,Michael Sheen","['Sci-Fi Movies', 'Dramas', 'US Movies']",['Imaginative'],"['English - Audio Description,', 'English [Original]']","['English,', 'Hindi']","['Jennifer Lawrence', 'Chris Pratt', 'Michael Sheen', 'Laurence Fishburne', 'Andy Garcia', 'Vince Foster', 'Kara Flowers', 'Conor Brophy', 'Julee Cerda', 'Aurora Perrineau']"
70060005,Vantage Point,2008.0,U/A 16+ ,1h 29m,Action,"Moments after he arrives in Spain for an antiterrorism summit, U.S. President Ashton is shot.","Dennis Quaid,Matthew Fox,Forest Whitaker","['Mystery Movies', 'Action & Adventure Movies', 'Spy Movies', 'US Movies']",['Suspenseful'],"['English [Original],', 'Hindi']","['English,', 'English,', 'Hindi']","['Dennis Quaid', 'Matthew Fox', 'Forest Whitaker', 'Bruce McGill', 'Edgar Ramírez', 'Saïd Taghmaoui', 'Ayelet Zurer', 'Zoe Saldaña', 'Sigourney Weaver', 'William Hurt']"
80081793,Batman v Superman: Dawn of Justice,2016.0,U/A 16+ ,2h 31m,Action,"It's the Man of Steel vs. the Caped Crusader when Batman becomes suspicious of Superman's increasing power, and Lex Luthor's happy to take advantage.","Ben Affleck,Henry Cavill,Amy Adams","['Sci-Fi Movies', 'Action & Adventure Movies', 'US Movies']","['Dark,', 'Exciting']","['English [Original],', 'Hindi']","['English,', 'Hindi']","['Ben Affleck', 'Henry Cavill', 'Amy Adams', 'Jesse Eisenberg', 'Diane Lane', 'Laurence Fishburne', 'Jeremy Irons', 'Holly Hunter', 'Gal Gadot', 'Scoot McNairy', 'Michael Shannon']"
70264797,Man of Steel,2013.0,U/A 13+ ,2h 22m,Action,"Drifter Clark Kent must keep his powers hidden from the world, but when an evil general plans to destroy Earth, the Man of Steel springs into action.","Henry Cavill,Amy Adams,Michael Shannon","['Sci-Fi Movies', 'Action & Adventure Movies', 'US Movies']",['Exciting'],"['English [Original],', 'Hindi']",['English'],"['Henry Cavill', 'Amy Adams', 'Michael Shannon', 'Kevin Costner', 'Diane Lane', 'Laurence Fishburne', 'Russell Crowe', 'Antje Traue', 'Ayelet Zurer', 'Christopher Meloni']"
70307658,Lucy,2014.0,A ,1h 29m,Action,"When a young American in Taiwan unwillingly becomes a drug mule, the high-tech narcotics in her system activate superhuman powers.","Scarlett Johansson,Morgan Freeman,Choi Min-sik","['Sci-Fi Movies', 'Action & Adventure Movies', 'US Movies']","['Adrenaline Rush,', 'Violent']","['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Scarlett Johansson', 'Morgan Freeman', 'Choi Min-sik', 'Amr Waked', 'Julian Rhind-Tutt', 'Pilou Asbæk', 'Lio Tipton', 'Nicolas Phongpheth', 'Jan Oliver Schroeder', 'Luca Angeletti']"
81004278,Aquaman,2018.0,U/A 13+ ,2h 23m,Action,Amphibious superhero Arthur Curry learns what it means to be Aquaman when he must stop the king of Atlantis from waging war against the surface world.,"Jason Momoa,Amber Heard,Willem Dafoe","['Action & Adventure Movies', 'US Movies']",['Adrenaline Rush'],"['English - Audio Description,', 'English [Original],', 'Hindi']",['English'],"['Jason Momoa', 'Amber Heard', 'Willem Dafoe', 'Patrick Wilson', 'Yahya Abdul-Mateen II', 'Nicole Kidman', 'Temuera Morrison', 'Dolph Lundgren', 'Ludi Lin', 'Randall Park']"
81055822,Spider-Man: Far from Home,2019.0,U/A 13+ ,2h 9m,Action,Even your friendly neighborhood superhero can use a vacation. But a new threat forces Peter Parker to swing into action during a school trip to Europe.,"Tom Holland,Zendaya,Samuel L. Jackson","['Sci-Fi Movies', 'Action & Adventure Movies', 'US Movies']","['Imaginative,', 'Suspenseful,', 'Exciting']","['English - Audio Description,', 'English [Original],', 'Hindi,', 'Tamil,', 'Telugu']","['English,', 'Hindi,', 'Tamil,', 'Telugu']","['Tom Holland', 'Zendaya', 'Samuel L. Jackson', 'Jake Gyllenhaal', 'Jon Favreau', 'Jacob Batalon', 'Marisa Tomei', 'Cobie Smulders', 'J.B. Smoove', 'Tony Revolori', 'Angourie Rice']"
81267307,Mortal Kombat,2021.0,A ,1h 50m,Action,"On the brink of being conquered by Outworld, Earthrealm fighters driven by an ancient prophecy must win the final tournament to save humanity.","Lewis Tan,Jessica McNamee,Josh Lawson","['Sports Movies', 'Martial Arts Movies', 'Action & Adventure Movies', 'US Movies']",['Adrenaline Rush'],"['English [Original],', 'Hindi']",['English'],"['Lewis Tan', 'Jessica McNamee', 'Josh Lawson', 'Tadanobu Asano', 'Hiroyuki Sanada', 'Mehcad Brooks', 'Ludi Lin', 'Chin Han', 'Joe Taslim', 'Max Huang', 'Sisi Stringer']"
81489837,Jurassic World: Dominion,2022.0,U/A 13+ ,2h 26m,Sci-Fi,"Catastrophe looms as dinosaurs live among humans in a volatile world, and heroes — both old and new — unite once more for a thrilling adventure.","Chris Pratt,Bryce Dallas Howard,Laura Dern","['Sci-Fi Movies', 'Action & Adventure Movies', 'US Movies']","['Adrenaline Rush,', 'Imaginative']","['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Chris Pratt', 'Bryce Dallas Howard', 'Laura Dern', 'Jeff Goldblum', 'Sam Neill', 'DeWanda Wise', 'Mamoudou Athie', 'Isabella Sermon', 'Campbell Scott', 'BD Wong', 'Omar Sy', 'Justice Smith', 'Daniella Pineda']"
80200573,Charlie's Angels,2019.0,U/A 13+ ,1h 58m,Action,"When Charles Townsend's agency expands abroad, two established Angels team with a new recruit to fend off enemies from securing a revolutionary device.","Kristen Stewart,Naomi Scott,Ella Balinska","['Comedy Movies', 'Action & Adventure Movies', 'Spy Movies', 'US Movies']",['Exciting'],"['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Kristen Stewart', 'Naomi Scott', 'Ella Balinska', 'Elizabeth Banks', 'Patrick Stewart', 'Djimon Hounsou', 'Sam Claflin', 'Noah Centineo', 'Nat Faxon', 'Chris Pang', 'Jonathan Tucker', 'Luis Gerardo Méndez']"
70117305,Legion,2010.0,A ,1h 40m,Fantasy,A motley crew of apocalypse survivors living at an abandoned truck stop never suspects that the pregnant woman among them is carrying the Messiah.,"Paul Bettany,Lucas Black,Tyrese Gibson","['Horror Movies', 'Action & Adventure Movies', 'US Movies']","['Chilling,', 'Ominous,', 'Scary']","['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'English,', 'Hindi']","['Paul Bettany', 'Lucas Black', 'Tyrese Gibson', 'Adrianne Palicki', 'Charles S. Dutton', 'Jon Tenney', 'Kevin Durand', 'Willa Holland', 'Kate Walsh', 'Dennis Quaid', 'Jeanette Miller', 'Cameron Harlow', 'Doug Jones', 'Josh Stamberg', 'Yancey Arias']"
80220426,Black Crab,2022.0,U/A 16+ ,1h 54m,Thriller,"To end an apocalyptic war and save her daughter, a reluctant soldier embarks on a desperate mission to cross a frozen sea carrying a top-secret cargo.","Noomi Rapace,Jakob Oftebro,Erik Enge","['Movies Based on Books', 'Action & Adventure Movies']",['Dark'],"['English,', 'Hindi,', 'Swedish - Audio Description,', 'Swedish [Original]']","['English,', 'English,', 'Swedish']","['Noomi Rapace', 'Jakob Oftebro', 'Erik Enge', 'Dar Salim', 'Ardalan Esmaili', 'Aliette Opheim', 'David Dencik']"
80142090,Baby Driver,2017.0,A ,1h 53m,Action,"Talented getaway driver Baby is a music buff in deep with a criminal boss. He's got just one job left, but it's all about to go sideways.","Ansel Elgort,Kevin Spacey,Lily James","['Crime Movies', 'Comedy Movies', 'Action & Adventure Movies', 'US Movies']","['Offbeat,', 'Exciting']","['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Ansel Elgort', 'Kevin Spacey', 'Lily James', 'Jon Bernthal', 'Jamie Foxx', 'Jon Hamm', 'Eiza González', 'Flea', 'Sky Ferreira', 'Lanny Joon']"
81005492,Spenser Confidential,2020.0,A ,1h 51m,Thriller,"Spenser, an ex-cop and ex-con, teams up with aspiring fighter Hawk to uncover a sinister conspiracy tied to the deaths of two Boston police officers.","Mark Wahlberg,Winston Duke,Alan Arkin","['Crime Movies', 'Comedy Movies', 'Mystery Movies', 'Movies Based on Books', 'Action & Adventure Movies', 'US Movies']",['Exciting'],"['English - Audio Description,', 'English [Original]']","['English,', 'Hindi']","['Mark Wahlberg', 'Winston Duke', 'Alan Arkin', 'Bokeem Woodbine', 'Iliza Shlesinger', 'Hope Olaide Wilson', 'Marc Maron']"
81557402,Blood & Gold,2023.0,A ,1h 38m,Drama,"At the bitter end of WWII, a German deserter and a young woman are drawn into bloody battle with a group of Nazis hunting for hidden gold.","Robert Maaser,Marie Hacke,Alexander Scheer","['Dramas', 'Action & Adventure Movies']",[],"['German - Audio Description,', 'German [Original],', 'English,', 'Hindi']","['German,', 'English,', 'English']","['Robert Maaser', 'Marie Hacke', 'Alexander Scheer', 'Florian Schmidtke', 'Jördis Triebel', 'Stephan Grossmann', 'Simon Rupp', 'Jochen Nickel', 'Petra Zieser', 'Gisela Aderhold', 'Steffen Wink', 'Christian Kahrmann']"
81498377,Lesson Plan,2022.0,U/A 16+ ,1h 39m,Action,"After a teacher dies, his best friend — a former cop —  takes a job at the school where he worked to confront the gang he thinks was responsible.","Piotr Witkowski,Jan Wieczorkowski,Antonina Jarnuszkiewicz","['Crime Movies', 'Action & Adventure Movies']",['Gritty'],"['English,', 'Hindi,', 'Polish - Audio Description,', 'Polish [Original]']","['English,', 'English,', 'Polish']","['Piotr Witkowski', 'Jan Wieczorkowski', 'Antonina Jarnuszkiewicz', 'Nikolas Przygoda', 'Daniel Namiotko', 'Rafał Zawierucha', 'Zuzanna Galewicz', 'Pascal Fischer', 'Marcin Bosak', 'Roma Gąsiorowska']"
81458368,My Name Is Vendetta,2022.0,A ,1h 32m,Action,"When enemies from the past kill his wife and brother-in-law, a former mafia enforcer and his daughter flee to Milan to plot their revenge.","Alessandro Gassmann,Ginevra Francesconi,Remo Girone","['Crime Movies', 'Action & Adventure Movies']","['Violent,', 'Suspenseful']","['English,', 'Hindi,', 'Italian - Audio Description,', 'Italian [Original]']","['English,', 'English,', 'Italian']","['Alessandro Gassmann', 'Ginevra Francesconi', 'Remo Girone', 'Alessio Praticò', 'Francesco Villano', 'Gabriele Falsetta', 'Marcello Mazzarella', 'Mauro Lamanna', 'Sinja Dieks', 'Luca Zamperoni']"
